driver_id,age,experience_years,avg_speed,harsh_braking,sudden_acceleration,mobile_usage_minutes,night_driving_hours,fatigue_score,traffic_violations,seatbelt_compliance,weather_risk,weekly_driving_hours,accident_history,driver_risk
104477,42,27,62.75,1,2,26.62,2.45,4.6,0.0,0.953,1.0,50.88,0,Safe
104478,33,15,48.45,1,2,44.43,3.03,5.12,1.0,0.816,1.0,52.87,0,Moderate Risk
104479,47,17,46.07,1,2,36.21,3.02,4.15,2.0,0.905,3.0,24.94,1,Safe
104480,43,20,75.27,3,0,20.07,3.36,2.84,0.0,0.938,2.0,31.45,0,Safe
104481,41,22,70.71,4,7,26.0,2.57,5.88,2.0,0.958,4.0,38.15,1,High Risk
104482,39,22,45.91,1,0,22.17,5.59,5.9,0.0,0.9,2.0,32.66,0,Safe
104483,44,24,51.63,4,1,70.97,4.61,5.99,1.0,0.787,1.0,40.07,0,High Risk
104484,42,22,50.37,1,3,35.08,3.07,5.58,0.0,0.868,4.0,46.8,1,High Risk
104485,40,22,64.81,1,2,16.36,4.82,4.21,0.0,0.902,3.0,57.87,0,Safe
104486,32,10,50.5,2,1,38.11,0.0,2.04,1.0,1.0,3.0,33.73,0,Safe
104487,58,42,76.03,2,4,9.11,3.66,4.52,1.0,0.91,2.0,40.21,0,Safe
104488,27,11,69.93,3,3,13.42,5.06,2.66,1.0,1.0,3.0,44.48,0,Moderate Risk
104489,44,23,56.22,2,0,26.19,2.28,5.99,0.0,0.907,1.0,42.04,0,Safe
104490,35,20,78.02,1,4,26.27,4.23,2.69,1.0,0.871,4.0,23.29,1,Moderate Risk
104491,58,35,38.68,3,0,,2.02,5.07,1.0,0.871,1.0,34.94,1,Safe
104492,29,9,77.69,2,7,34.07,4.23,6.38,2.0,0.8,4.0,35.36,1,High Risk
104493,31,19,63.59,1,2,21.43,1.14,1.96,0.0,,3.0,51.08,0,Safe
104494,28,8,28.09,0,0,39.25,5.23,3.35,0.0,0.861,1.0,52.64,0,Safe
104495,43,30,74.03,7,4,18.75,3.1,4.13,1.0,0.921,5.0,31.42,0,High Risk
104496,24,1,63.96,3,2,29.91,4.3,5.83,0.0,1.0,4.0,28.53,0,Moderate Risk
104497,34,15,53.8,2,0,18.18,3.36,4.68,0.0,1.0,1.0,51.2,0,Safe
104498,18,0,46.76,2,0,25.42,5.77,3.51,1.0,0.884,1.0,32.0,0,Safe
104499,42,18,36.56,0,0,20.14,3.82,5.7,0.0,0.877,2.0,45.78,1,Safe
104500,33,17,90.27,3,3,,5.02,6.74,1.0,0.8,2.0,38.98,0,Moderate Risk
104501,23,11,42.74,4,2,34.41,2.68,3.0,0.0,0.897,3.0,40.33,0,Safe
104502,51,34,40.08,1,1,34.71,4.05,4.81,0.0,0.969,3.0,40.03,0,Safe
104503,25,10,64.34,1,4,40.68,6.3,5.97,2.0,0.956,5.0,53.12,0,High Risk
104504,48,21,42.06,1,1,20.1,6.05,3.92,0.0,0.867,3.0,23.52,2,Moderate Risk
104505,31,11,43.04,1,1,30.11,0.0,2.23,0.0,0.792,3.0,35.18,0,Safe
104506,57,33,70.87,3,2,15.5,3.37,2.75,0.0,0.928,,57.06,1,Moderate Risk
104507,47,28,60.46,1,1,30.95,0.58,1.51,1.0,0.936,2.0,41.11,0,Safe
104508,28,9,52.57,1,1,14.98,3.0,4.51,0.0,0.882,5.0,38.1,0,Safe
104509,29,9,58.8,3,4,56.8,2.73,4.28,1.0,0.876,2.0,50.92,0,Moderate Risk
104510,46,22,54.93,1,2,17.85,4.29,5.91,1.0,0.904,4.0,47.82,0,Moderate Risk
104511,36,15,58.53,4,2,30.55,3.24,4.83,0.0,0.898,4.0,50.85,0,High Risk
104512,37,21,49.95,1,0,79.53,2.04,5.29,0.0,0.838,4.0,56.38,0,High Risk
104513,53,27,46.72,1,0,20.03,4.02,5.37,0.0,0.909,2.0,26.01,0,Moderate Risk
104514,31,12,52.22,1,4,31.3,1.8,3.59,0.0,0.795,3.0,34.53,0,Safe
104515,40,22,51.49,2,1,13.42,1.95,2.55,0.0,1.0,1.0,32.32,0,Safe
104516,50,42,73.28,1,5,25.44,2.43,4.69,1.0,0.881,4.0,50.48,0,Safe
104517,48,26,64.36,4,1,14.44,2.8,3.12,0.0,0.76,2.0,55.53,0,Safe
104518,37,17,50.47,1,2,24.16,3.71,3.77,0.0,0.89,4.0,11.06,0,Safe
104519,36,16,38.4,0,0,13.41,3.76,3.84,0.0,0.938,3.0,21.84,0,Safe
104520,20,2,54.39,3,2,30.98,2.81,3.64,1.0,0.939,3.0,12.87,0,Safe
104521,27,10,82.76,5,3,23.55,4.03,4.3,1.0,0.905,2.0,29.11,0,High Risk
104522,43,25,40.62,1,1,20.83,3.3,4.25,0.0,0.916,3.0,43.1,1,Safe
104523,37,15,54.9,1,0,13.01,3.48,4.08,0.0,0.922,4.0,59.77,0,Safe
104524,40,18,59.95,2,3,26.82,0.76,2.55,0.0,0.847,3.0,25.27,0,Safe
104525,50,31,49.39,1,1,20.08,3.83,3.2,0.0,,3.0,72.53,0,Safe
104526,26,2,50.92,2,0,20.66,4.83,3.37,0.0,0.947,3.0,43.69,0,High Risk
104527,36,17,64.87,0,1,16.61,4.65,3.34,0.0,0.872,1.0,47.43,0,Safe
104528,41,23,71.62,4,4,30.92,3.44,4.96,1.0,0.903,1.0,50.57,0,High Risk
104529,31,10,69.0,4,2,28.93,5.39,6.14,2.0,,4.0,22.15,0,High Risk
104530,55,41,65.58,0,2,21.57,3.85,3.9,0.0,0.881,3.0,38.83,0,Safe
104531,49,28,69.66,3,1,62.2,2.32,5.92,1.0,0.839,4.0,30.78,0,Moderate Risk
104532,42,28,79.43,3,0,37.4,2.92,3.52,1.0,0.877,4.0,50.77,0,Safe
104533,59,43,77.89,3,5,28.27,2.05,3.45,2.0,0.909,4.0,35.43,0,Moderate Risk
104534,23,11,79.64,2,3,26.21,1.85,3.34,0.0,0.909,4.0,36.67,1,High Risk
104535,39,20,77.85,2,3,30.38,4.45,4.87,1.0,0.757,2.0,33.22,0,Safe
104536,43,17,54.95,1,2,51.51,2.92,4.1,0.0,0.828,3.0,57.69,0,Moderate Risk
104537,29,10,67.9,2,2,14.74,4.73,4.64,2.0,0.942,3.0,31.69,0,Safe
104538,42,20,66.05,5,0,27.65,6.43,4.92,1.0,0.99,4.0,27.99,0,Moderate Risk
104539,27,0,68.63,0,2,32.87,5.64,4.88,0.0,0.781,4.0,42.56,0,High Risk
104540,47,26,41.42,1,3,14.59,1.44,2.54,0.0,0.846,4.0,41.76,0,Safe
104541,51,34,66.77,3,0,23.22,,2.0,0.0,0.932,1.0,61.11,0,Safe
104542,42,25,54.63,2,1,32.84,4.08,3.87,0.0,0.963,3.0,45.98,0,Moderate Risk
104543,19,0,67.07,1,3,34.94,4.57,5.29,1.0,0.81,2.0,40.08,0,Moderate Risk
104544,28,11,55.12,4,2,25.79,5.78,2.69,1.0,0.759,3.0,49.76,0,High Risk
104545,45,27,71.46,1,5,26.21,2.43,2.08,1.0,0.922,2.0,48.26,0,Safe
104546,39,15,45.1,0,1,26.29,1.26,3.23,0.0,0.834,1.0,49.6,0,Safe
104547,18,0,65.94,1,2,16.97,2.28,2.55,0.0,1.0,1.0,45.3,0,Moderate Risk
104548,53,40,69.2,2,3,17.59,5.04,7.63,1.0,0.92,3.0,41.67,0,Safe
104549,41,24,55.44,3,1,94.8,3.41,5.94,0.0,0.716,2.0,27.67,1,High Risk
104550,30,12,75.52,3,5,26.62,4.92,3.82,0.0,0.824,,37.32,0,High Risk
104551,50,28,51.73,3,1,18.55,2.45,4.43,0.0,0.927,2.0,18.88,0,Safe
104552,32,8,59.07,1,2,35.07,2.38,3.71,1.0,0.849,4.0,29.72,0,Safe
104553,31,0,57.74,3,4,16.06,4.98,3.81,1.0,0.897,3.0,32.06,0,Moderate Risk
104554,43,25,63.57,4,1,,0.85,5.38,0.0,1.0,3.0,57.88,0,Safe
104555,59,41,84.53,3,2,,3.85,1.58,1.0,0.855,2.0,44.01,1,Safe
104556,57,35,58.73,5,4,31.12,5.78,3.92,1.0,0.955,1.0,65.56,1,High Risk
104557,43,26,51.43,2,2,24.58,0.0,3.75,0.0,1.0,2.0,48.19,0,Safe
104558,44,25,71.2,2,2,25.3,1.51,2.15,1.0,0.988,2.0,22.75,0,Safe
104559,48,30,48.25,1,2,23.14,2.98,2.91,0.0,,2.0,57.18,1,Safe
104560,25,16,37.2,1,0,17.24,2.58,4.56,0.0,,4.0,52.85,0,Safe
104561,46,26,45.74,2,1,25.31,2.86,2.77,0.0,0.804,3.0,22.41,0,Safe
104562,31,12,42.11,5,0,28.36,7.26,5.42,1.0,0.937,2.0,48.17,1,High Risk
104563,43,18,42.02,3,0,21.9,2.21,3.48,0.0,0.87,5.0,58.12,0,Safe
104564,36,16,53.35,2,1,30.8,3.02,3.98,1.0,0.909,4.0,14.63,0,Safe
104565,45,30,51.87,1,3,16.52,1.34,2.91,0.0,1.0,3.0,30.5,0,Safe
104566,40,21,68.99,3,1,21.04,0.83,4.26,0.0,0.925,4.0,52.86,0,Moderate Risk
104567,18,7,72.4,3,1,45.13,4.39,5.68,2.0,0.87,4.0,36.26,0,High Risk
104568,41,26,71.14,2,1,17.6,0.31,2.45,1.0,0.903,3.0,60.37,0,Safe
104569,46,24,49.66,1,1,19.82,0.91,1.55,1.0,1.0,5.0,53.57,0,Safe
104570,44,25,62.37,1,0,27.0,3.17,3.9,0.0,0.862,3.0,52.44,0,Safe
104571,38,15,75.92,3,0,47.86,4.39,4.32,0.0,0.889,1.0,54.31,0,Moderate Risk
104572,57,45,64.27,5,5,31.77,1.53,2.79,0.0,0.956,3.0,37.07,0,Safe
104573,42,23,63.17,0,3,26.66,1.89,1.63,0.0,0.954,4.0,38.34,0,Safe
104574,44,26,40.54,1,3,23.38,0.28,3.0,0.0,0.933,3.0,66.08,0,Safe
104575,50,26,69.2,1,0,11.22,3.93,3.64,1.0,0.856,5.0,38.52,1,Moderate Risk
104576,43,21,76.81,3,2,26.24,3.27,3.44,0.0,0.899,4.0,54.76,0,Safe
104577,29,7,57.3,3,1,19.35,3.65,3.67,0.0,0.779,3.0,36.17,0,Moderate Risk
104578,18,0,56.33,2,5,19.85,,3.85,0.0,0.872,2.0,27.81,0,Safe
104579,34,16,59.59,2,2,15.64,4.74,5.34,3.0,,1.0,28.68,1,High Risk
104580,47,22,51.82,1,1,35.39,2.33,5.72,0.0,0.957,5.0,48.48,0,Safe
104581,35,19,55.08,2,0,19.61,4.78,3.58,2.0,0.862,2.0,56.84,0,Moderate Risk
104582,48,33,67.33,1,2,12.58,1.88,2.48,0.0,1.0,2.0,50.14,0,Safe
104583,41,18,70.73,4,2,22.8,3.85,2.46,1.0,0.794,3.0,44.02,0,High Risk
104584,53,39,73.54,2,3,41.92,1.72,4.73,3.0,0.929,3.0,31.81,0,Moderate Risk
104585,36,14,65.79,2,4,,5.06,4.25,2.0,0.945,5.0,40.11,0,Moderate Risk
104586,44,24,47.78,3,0,47.23,1.06,5.56,1.0,0.915,1.0,44.46,0,Moderate Risk
104587,45,21,50.25,0,0,28.54,3.72,4.13,0.0,0.925,4.0,31.08,0,Safe
104588,56,36,56.78,3,2,45.1,0.92,3.37,0.0,0.896,1.0,50.15,0,Safe
104589,20,0,58.37,1,1,25.2,3.11,3.6,0.0,1.0,3.0,28.75,0,Safe
104590,34,12,76.22,1,4,35.72,4.57,4.15,,0.804,4.0,34.95,0,Moderate Risk
104591,48,31,83.27,3,1,54.07,1.06,3.52,0.0,0.849,4.0,53.13,1,High Risk
104592,56,39,71.39,2,3,,3.8,4.17,0.0,0.942,5.0,64.79,0,Moderate Risk
104593,42,20,51.04,1,2,22.95,4.52,3.4,1.0,0.894,3.0,59.57,0,Moderate Risk
104594,36,16,37.97,3,1,26.71,0.0,4.62,2.0,0.834,4.0,38.86,0,Safe
104595,47,29,62.09,1,1,26.49,3.81,2.26,0.0,,5.0,50.01,0,Safe
104596,49,30,40.82,0,1,8.54,4.91,5.26,0.0,0.953,2.0,51.27,0,Safe
104597,35,9,70.5,1,0,31.56,2.3,3.33,0.0,1.0,2.0,46.58,0,Safe
104598,43,25,37.64,0,1,26.08,1.63,0.34,0.0,0.964,3.0,44.09,0,Safe
104599,52,34,64.58,2,2,18.45,0.24,1.24,0.0,1.0,4.0,60.1,0,Safe
104600,60,47,49.66,2,2,69.04,1.37,4.55,1.0,0.939,2.0,40.06,0,Safe
104601,47,27,64.22,1,0,37.2,4.76,3.93,,0.819,4.0,29.33,0,Safe
104602,39,17,66.32,3,1,48.75,2.62,4.87,2.0,0.842,4.0,45.07,0,High Risk
104603,38,15,68.77,4,2,22.1,4.24,3.48,0.0,0.88,3.0,36.65,0,Safe
104604,45,25,52.04,2,2,18.38,2.03,4.36,0.0,0.998,2.0,65.59,1,Safe
104605,38,14,65.6,4,1,31.7,3.23,3.96,0.0,0.9,4.0,34.59,1,Moderate Risk
104606,41,18,52.88,5,1,26.02,5.42,5.29,1.0,0.901,5.0,53.46,0,Moderate Risk
104607,27,3,63.96,1,1,22.6,6.04,5.44,0.0,0.886,2.0,43.44,0,Safe
104608,53,29,71.08,4,0,18.82,3.26,4.04,0.0,1.0,2.0,26.69,0,Safe
104609,26,0,64.17,1,4,17.06,3.49,3.41,1.0,0.829,5.0,44.22,0,High Risk
104610,34,15,56.75,1,5,39.59,2.05,5.42,1.0,0.884,1.0,32.58,0,High Risk
104611,40,26,54.95,0,4,34.41,,4.75,0.0,1.0,5.0,71.65,0,High Risk
104612,61,39,75.66,1,3,8.18,2.8,2.41,0.0,0.988,2.0,36.21,0,Safe
104613,34,11,41.99,0,0,36.36,5.71,4.12,0.0,0.853,3.0,28.45,1,Moderate Risk
104614,32,6,46.38,1,2,59.99,0.8,4.27,0.0,0.863,2.0,12.24,0,Safe
104615,33,8,63.3,2,2,37.87,2.87,5.06,2.0,0.775,2.0,29.68,0,Safe
104616,57,29,55.9,0,0,17.42,2.75,4.41,0.0,0.882,1.0,52.21,0,Safe
104617,18,0,36.51,0,3,30.65,4.71,4.87,0.0,0.856,3.0,24.73,0,Moderate Risk
104618,28,7,72.92,6,1,14.22,1.43,2.76,0.0,0.836,4.0,44.83,0,Safe
104619,69,55,37.37,0,0,11.29,2.77,4.71,0.0,1.0,1.0,52.31,1,Safe
104620,45,24,57.98,3,3,34.37,4.78,4.35,0.0,0.814,4.0,30.68,0,Safe
104621,27,9,55.55,5,3,17.9,4.11,3.22,1.0,0.99,2.0,37.66,1,Safe
104622,39,18,58.07,1,0,22.33,3.87,1.67,0.0,0.947,2.0,29.77,1,Safe
104623,40,20,50.64,2,0,23.55,1.86,4.3,0.0,0.866,1.0,51.82,0,Safe
104624,48,26,69.93,0,0,33.52,2.69,3.03,0.0,0.866,4.0,20.97,0,Safe
104625,59,40,62.13,4,5,19.19,1.26,2.21,1.0,0.938,1.0,54.76,0,Moderate Risk
104626,43,19,72.26,1,2,,4.99,2.51,0.0,0.98,,32.63,0,Safe
104627,33,24,53.41,1,0,27.56,3.84,5.09,0.0,0.903,1.0,43.79,1,Safe
104628,48,27,80.97,2,3,13.31,3.25,3.82,2.0,1.0,5.0,48.64,0,Safe
104629,31,6,34.34,1,1,47.49,3.96,5.21,0.0,0.858,3.0,40.13,0,Moderate Risk
104630,28,1,39.26,1,2,16.94,5.87,4.31,0.0,0.943,3.0,62.07,0,Safe
104631,20,0,77.69,1,4,39.05,7.27,5.13,0.0,0.964,5.0,32.1,0,High Risk
104632,22,0,57.42,2,3,34.05,3.98,3.95,0.0,0.888,3.0,20.69,0,Moderate Risk
104633,29,9,57.16,3,3,37.51,3.71,3.37,0.0,0.804,3.0,65.17,0,High Risk
104634,26,6,64.1,2,2,18.01,4.34,4.84,1.0,0.89,2.0,42.89,0,Moderate Risk
104635,42,20,68.48,4,2,18.27,5.71,3.34,0.0,1.0,3.0,43.36,0,Moderate Risk
104636,26,6,61.63,3,3,21.27,4.98,3.91,1.0,0.862,3.0,65.35,0,High Risk
104637,18,1,57.47,2,0,24.85,4.49,4.28,2.0,0.76,2.0,21.68,0,Moderate Risk
104638,28,10,64.14,1,1,15.82,4.85,5.08,0.0,0.843,1.0,38.37,0,Safe
104639,34,19,67.71,3,4,23.98,3.98,3.14,2.0,0.891,2.0,28.34,0,Moderate Risk
104640,32,10,80.31,3,0,,1.17,4.17,0.0,0.933,1.0,38.09,0,Safe
104641,56,36,83.43,8,2,33.0,4.82,4.63,2.0,0.99,4.0,27.95,0,High Risk
104642,32,14,64.59,3,3,24.07,2.07,3.31,0.0,0.847,4.0,41.38,0,Moderate Risk
104643,49,31,47.55,0,2,10.39,,3.3,0.0,1.0,2.0,44.26,0,Safe
104644,39,17,79.49,3,5,13.39,2.01,3.12,1.0,,2.0,40.57,0,Moderate Risk
104645,39,16,52.43,2,0,17.83,2.91,3.44,0.0,0.989,3.0,13.55,0,Safe
104646,30,15,67.19,4,1,22.43,3.8,5.3,1.0,0.975,4.0,49.78,0,High Risk
104647,38,23,51.51,1,4,49.49,5.46,5.37,2.0,0.845,3.0,39.56,1,High Risk
104648,31,7,54.12,3,0,41.26,2.91,4.34,0.0,0.997,3.0,70.36,1,Safe
104649,41,27,60.98,3,0,19.67,5.52,3.71,2.0,,2.0,37.59,0,Moderate Risk
104650,36,14,67.02,3,5,18.55,0.7,3.1,3.0,0.921,3.0,32.75,2,Moderate Risk
104651,29,3,65.06,6,3,26.67,1.66,2.98,1.0,0.989,3.0,39.91,2,High Risk
104652,50,24,53.61,3,0,23.48,1.68,1.29,1.0,1.0,2.0,27.8,0,Safe
104653,44,21,55.47,1,0,22.87,4.51,5.58,0.0,0.981,1.0,56.66,0,Safe
104654,34,11,41.34,1,1,15.46,1.93,2.96,1.0,0.781,3.0,28.55,0,Safe
104655,41,12,66.16,7,5,20.7,1.36,2.93,1.0,0.796,2.0,30.07,0,Safe
104656,38,28,57.1,1,1,18.01,6.05,5.99,0.0,0.945,1.0,53.63,0,Safe
104657,29,11,76.13,3,2,28.67,3.28,3.43,0.0,0.832,1.0,42.96,0,Moderate Risk
104658,40,17,59.47,1,1,39.48,5.86,5.4,1.0,0.831,1.0,44.05,0,High Risk
104659,32,14,40.64,3,0,20.1,5.17,3.95,1.0,0.926,1.0,24.76,0,Moderate Risk
104660,29,4,73.93,3,1,28.91,5.09,4.92,0.0,0.86,3.0,50.54,0,Safe
104661,21,1,62.99,0,4,12.54,5.95,3.28,1.0,0.967,5.0,25.84,0,Moderate Risk
104662,35,15,57.38,1,0,26.6,2.93,4.53,0.0,0.972,1.0,20.6,0,Safe
104663,45,26,48.31,1,4,9.63,1.1,4.96,0.0,0.869,3.0,48.16,0,Safe
104664,31,13,43.87,0,1,,4.33,2.81,0.0,0.934,3.0,38.28,0,Safe
104665,67,49,88.38,3,2,13.47,2.4,4.23,0.0,0.922,3.0,45.91,0,Safe
104666,49,28,58.09,1,0,26.02,4.02,4.36,0.0,0.966,2.0,52.19,0,Safe
104667,53,36,33.8,0,2,,4.53,4.49,0.0,0.914,1.0,42.08,0,Safe
104668,48,24,60.12,2,1,11.26,1.75,3.36,0.0,1.0,4.0,22.29,0,Safe
104669,59,37,76.77,1,2,24.84,1.99,2.18,0.0,0.923,4.0,42.06,0,Safe
104670,30,6,51.97,2,0,51.23,3.51,3.81,0.0,0.966,5.0,42.77,0,Moderate Risk
104671,18,3,48.2,2,1,16.47,5.91,3.98,0.0,0.921,2.0,40.8,0,Moderate Risk
104672,34,21,55.96,3,2,18.94,1.87,4.69,1.0,0.814,3.0,40.47,0,Moderate Risk
104673,45,25,55.12,2,1,20.84,,4.55,0.0,0.957,2.0,72.43,0,High Risk
104674,41,10,78.55,0,2,22.46,0.74,3.96,0.0,0.885,4.0,60.12,0,Moderate Risk
104675,42,17,62.41,3,2,35.19,,4.69,0.0,0.747,3.0,27.33,0,Safe
104676,54,36,43.08,2,1,28.34,3.41,3.9,1.0,0.897,1.0,29.49,1,Safe
104677,43,22,62.11,0,2,25.63,4.09,4.49,0.0,0.948,2.0,58.75,0,Safe
104678,48,25,63.39,6,4,21.29,4.07,3.26,0.0,0.973,3.0,56.28,0,Moderate Risk
104679,29,15,59.77,2,4,31.6,,3.34,2.0,0.944,3.0,59.05,0,Moderate Risk
104680,27,2,40.7,0,1,14.26,3.3,3.0,0.0,0.906,4.0,33.11,0,Safe
104681,57,38,47.54,2,2,50.01,2.75,4.42,1.0,0.864,5.0,44.44,0,Moderate Risk
104682,40,21,72.49,4,1,35.42,5.27,3.61,1.0,0.829,2.0,21.28,0,Safe
104683,32,12,61.38,0,2,38.8,3.34,6.28,0.0,0.939,3.0,42.37,0,High Risk
104684,32,8,63.8,4,5,62.84,6.02,3.58,1.0,0.887,3.0,32.1,0,High Risk
104685,32,15,61.86,2,2,35.79,6.49,2.96,0.0,0.844,3.0,31.93,0,Moderate Risk
104686,31,18,63.19,1,3,15.05,4.3,4.47,0.0,1.0,2.0,53.04,0,Safe
104687,25,4,56.85,5,2,27.49,4.05,4.97,3.0,0.952,3.0,37.01,2,High Risk
104688,22,10,57.44,0,3,36.05,1.8,5.71,0.0,0.949,2.0,50.1,0,High Risk
104689,37,18,71.27,2,3,,4.4,3.84,1.0,0.904,2.0,40.67,0,Moderate Risk
104690,32,7,71.62,2,4,28.06,3.12,3.98,0.0,1.0,3.0,46.12,0,Moderate Risk
104691,51,29,41.45,2,2,38.63,5.4,5.13,0.0,0.839,3.0,28.63,0,Moderate Risk
104692,42,18,56.55,0,2,22.21,0.84,4.59,0.0,0.765,3.0,30.12,0,Safe
104693,42,20,65.25,2,7,44.48,2.13,2.78,2.0,0.945,2.0,47.84,1,Moderate Risk
104694,31,2,84.37,3,4,20.97,5.4,4.72,2.0,0.963,5.0,58.75,1,High Risk
104695,38,21,81.1,1,2,26.05,6.17,5.39,0.0,0.966,3.0,48.22,0,High Risk
104696,43,22,53.03,2,1,11.71,4.45,3.43,0.0,1.0,2.0,43.03,1,Safe
104697,47,29,70.75,4,4,10.67,5.22,4.7,0.0,1.0,4.0,62.41,0,Moderate Risk
104698,38,14,55.38,3,3,69.23,3.78,4.51,0.0,0.921,2.0,38.46,0,High Risk
104699,51,31,75.08,2,2,23.15,5.95,5.71,0.0,,2.0,35.26,0,High Risk
104700,39,12,67.98,1,3,23.0,3.96,2.02,0.0,0.932,4.0,40.72,0,Safe
104701,48,30,42.02,1,0,25.85,3.95,3.87,0.0,0.928,3.0,49.07,0,Safe
104702,34,9,67.39,6,2,32.67,4.01,4.65,1.0,0.962,1.0,24.79,0,High Risk
104703,19,0,72.71,3,3,18.42,3.48,3.39,0.0,0.851,3.0,39.55,1,High Risk
104704,42,22,52.74,0,1,,4.0,4.98,0.0,0.887,1.0,22.15,0,Safe
104705,47,25,60.58,2,0,19.17,3.61,3.84,0.0,0.85,3.0,39.89,0,Safe
104706,45,24,37.5,2,1,65.07,3.99,5.49,0.0,,3.0,41.4,0,Moderate Risk
104707,44,23,73.0,4,2,25.84,0.0,3.74,0.0,1.0,2.0,42.67,0,Moderate Risk
104708,35,16,55.17,1,5,11.26,1.98,2.79,0.0,0.871,4.0,18.02,1,Safe
104709,30,13,48.2,3,0,20.34,2.66,1.78,0.0,0.796,2.0,42.07,0,Safe
104710,45,27,53.35,3,2,25.16,0.59,5.34,0.0,0.915,2.0,54.43,0,Safe
104711,44,31,51.95,3,2,12.02,,4.87,1.0,0.964,2.0,61.72,1,Safe
104712,33,10,53.93,1,0,30.56,4.84,5.42,0.0,0.879,3.0,57.64,1,Moderate Risk
104713,51,36,50.34,1,0,28.87,3.63,3.73,1.0,0.835,2.0,46.22,0,Safe
104714,29,10,35.83,0,0,23.75,5.29,5.21,1.0,0.977,2.0,69.94,0,Moderate Risk
104715,33,11,78.61,3,1,11.92,5.15,1.91,1.0,0.942,4.0,31.3,0,Safe
104716,57,34,56.07,0,4,52.4,4.77,3.21,1.0,1.0,5.0,36.74,0,Moderate Risk
104717,49,36,41.19,0,1,10.39,3.16,6.15,1.0,1.0,3.0,46.14,0,Safe
104718,35,16,31.68,0,0,20.53,5.74,3.11,1.0,0.851,3.0,51.45,1,Moderate Risk
104719,42,20,69.35,1,3,33.84,2.36,3.68,0.0,0.931,4.0,50.12,0,Moderate Risk
104720,41,21,63.08,3,1,30.04,5.5,4.32,1.0,0.942,3.0,14.2,0,Safe
104721,18,0,65.63,5,1,20.05,5.43,4.41,0.0,1.0,4.0,26.43,0,High Risk
104722,29,12,63.69,3,0,18.12,4.67,4.13,0.0,0.87,4.0,49.85,0,Moderate Risk
104723,38,26,66.49,0,4,24.13,3.11,3.28,1.0,0.829,5.0,33.06,1,Moderate Risk
104724,35,12,63.8,2,0,16.35,2.41,3.27,0.0,0.918,5.0,39.1,0,Safe
104725,42,24,50.02,3,1,,3.2,5.16,0.0,0.901,3.0,47.59,0,Safe
104726,51,38,60.1,1,2,32.62,0.49,4.26,0.0,0.903,2.0,52.16,0,Safe
104727,35,16,62.18,1,2,19.71,5.2,5.08,1.0,0.935,5.0,51.85,0,High Risk
104728,27,2,78.26,5,5,25.34,3.04,1.86,1.0,0.695,2.0,53.69,0,High Risk
104729,43,28,60.25,2,3,27.31,2.36,4.44,0.0,0.836,2.0,51.75,1,Moderate Risk
104730,35,6,75.11,3,2,45.57,0.63,3.71,0.0,0.876,1.0,24.59,0,High Risk
104731,37,21,60.56,0,1,29.41,1.49,2.98,0.0,0.9,5.0,49.66,0,Safe
104732,36,16,62.4,0,1,19.09,,7.02,1.0,1.0,4.0,54.5,0,High Risk
104733,64,49,89.71,0,6,33.73,1.97,2.36,2.0,0.927,2.0,54.22,0,Safe
104734,18,0,73.89,3,4,37.26,5.64,4.91,2.0,0.774,2.0,53.48,1,High Risk
104735,35,16,73.33,1,4,38.08,1.22,5.08,2.0,0.839,2.0,44.37,0,Moderate Risk
104736,39,25,54.37,0,4,20.02,0.84,3.32,0.0,0.994,5.0,41.98,0,Safe
104737,30,0,81.37,2,2,44.14,3.82,2.19,1.0,0.842,1.0,27.84,0,Safe
104738,49,31,58.43,0,1,17.59,3.12,5.6,0.0,0.789,1.0,69.23,0,Safe
104739,48,30,54.46,2,2,15.38,1.99,1.28,0.0,0.982,3.0,32.06,1,Safe
104740,38,14,31.46,0,0,42.42,3.43,3.07,0.0,0.957,2.0,41.02,0,Safe
104741,36,9,67.64,4,2,26.01,,4.64,1.0,0.89,1.0,35.7,1,High Risk
104742,38,14,44.66,0,2,25.55,5.5,3.13,1.0,0.862,3.0,25.07,1,Moderate Risk
104743,38,23,61.47,0,0,14.78,6.58,4.26,0.0,0.984,3.0,53.72,0,Safe
104744,38,17,42.98,0,2,16.38,5.12,3.08,0.0,0.778,2.0,47.73,1,Safe
104745,37,25,77.56,1,6,16.42,0.78,3.18,1.0,0.983,1.0,46.43,0,Safe
104746,42,19,61.94,3,2,20.21,4.04,5.14,1.0,0.917,1.0,34.65,0,Safe
104747,47,34,83.36,3,7,18.22,2.02,1.79,2.0,0.997,4.0,52.24,2,Moderate Risk
104748,25,8,52.38,2,3,13.79,2.62,3.6,0.0,0.836,5.0,36.63,0,Safe
104749,27,7,79.44,7,2,35.86,,2.71,0.0,0.874,2.0,45.31,0,Moderate Risk
104750,20,0,34.99,1,0,57.0,,7.45,0.0,0.909,4.0,55.23,0,High Risk
104751,49,30,64.42,4,2,13.73,3.2,2.15,0.0,0.975,4.0,15.28,0,Safe
104752,42,16,44.07,2,4,24.12,3.45,4.67,1.0,0.732,4.0,53.55,0,Moderate Risk
104753,45,22,58.13,3,3,36.39,1.66,4.54,0.0,0.956,5.0,71.32,0,Moderate Risk
104754,23,1,56.98,2,3,42.99,2.09,4.48,0.0,0.939,5.0,58.87,0,High Risk
